canadaojp_2016_01_01_002959.jpg,[0.         0.         0.06969975],[0.         0.         0.08225152],[0.        0.        0.0957538],[0.         0.         0.10939697],[0.         0.         0.12326313],[0.         0.         0.13882869],[0.         0.         0.15438244],[0.         0.         0.17168397]
canadaojp_2016_01_01_005959.jpg,[0.         0.         0.07004644],[0.         0.         0.08423251],[0.         0.         0.09950019],[0.         0.         0.11365958],[0.         0.         0.12556215],[0.         0.         0.13897395],[0.         0.         0.15420752],[0.         0.         0.17044818]
canadaojp_2016_01_01_012959.jpg,[0.         0.         0.06961995],[0.         0.         0.08245614],[0.         0.         0.09429066],[0.         0.         0.10521768],[0.         0.         0.11923237],[0.        0.        0.1357776],[0.         0.         0.15108181],[0.         0.         0.16722271]
canadaojp_2016_01_01_015959.jpg,[0.         0.         0.06992941],[0.         0.         0.08238311],[0.        0.        0.0958911],[0.         0.         0.11209575],[0.         0.         0.12723312],[0.         0.         0.14143302],[0.         0.         0.15417457],[0.         0.         0.16980392]
canadaojp_2016_01_01_022959.jpg,[0.         0.         0.07263427],[0.         0.         0.08615917],[0.        0.        0.1000318],[0.         0.         0.11417798],[0.         0.         0.12722364],[0.         0.         0.14296822],[0.         0.         0.15944871],[0.         0.         0.17994821]
canadaojp_2016_01_01_025959.jpg,[0.         0.         0.07174814],[0.         0.         0.08835063],[0.         0.         0.10350411],[0.         0.         0.11984696],[0.         0.         0.13296776],[0.        0.        0.1453997],[0.         0.         0.15778547],[0.         0.         0.17482606]
canadaojp_2016_01_01_032959.jpg,[0.         0.         0.06955398],[0.         0.         0.08432804],[0.         0.         0.10052369],[0.         0.         0.11363769],[0.         0.         0.12545805],[0.         0.         0.13917567],[0.         0.         0.15607843],[0.         0.         0.17571851]
canadaojp_2016_01_01_040000.jpg,[0.         0.         0.07217697],[0.         0.         0.08644651],[0.         0.         0.09989107],[0.         0.         0.11582543],[0.         0.         0.12894118],[0.         0.         0.14283769],[0.        0.        0.1564649],[0.         0.         0.17087872]
canadaojp_2016_01_01_042959.jpg,[0.         0.         0.07058824],[0.         0.         0.08517878],[0.         0.         0.09767999],[0.         0.         0.11184012],[0.         0.         0.12686038],[0.         0.         0.14117647],[0.         0.         0.15460166],[0.         0.         0.17180205]
canadaojp_2016_01_01_050000.jpg,[0.         0.         0.06950185],[0.         0.         0.08422145],[0.         0.         0.09867173],[0.         0.         0.10950683],[0.         0.         0.12392157],[0.         0.         0.13866924],[0.         0.         0.15575112],[0.         0.         0.17478992]
canadaojp_2016_01_01_052959.jpg,[0.         0.         0.07014548],[0.         0.         0.08475817],[0.         0.         0.09817803],[0.         0.         0.11166151],[0.         0.         0.12753953],[0.         0.         0.14098793],[0.       0.       0.154082],[0.        0.        0.1722267]
canadaojp_2016_01_01_060000.jpg,[0.         0.         0.06974983],[0.         0.         0.08388331],[0.         0.         0.10011956],[0.         0.         0.11584967],[0.        0.        0.1296732],[0.         0.         0.14256369],[0.         0.         0.15954184],[0.         0.         0.17843137]
canadaojp_2016_01_01_062959.jpg,[0.         0.         0.07150658],[0.         0.         0.08736383],[0.         0.         0.10159521],[0.         0.         0.11589331],[0.         0.         0.13117144],[0.         0.         0.14713482],[0.         0.         0.16439394],[0.         0.         0.18319328]
canadaojp_2016_01_01_065959.jpg,[0.         0.         0.07017688],[0.         0.         0.08242297],[0.        0.        0.0959276],[0.         0.         0.10973262],[0.         0.         0.12335567],[0.         0.         0.13903743],[0.         0.         0.15439045],[0.        0.        0.1704902]
canadaojp_2016_01_01_072959.jpg,[0.         0.         0.06771242],[0.         0.         0.07876838],[0.         0.         0.09019608],[0.         0.         0.10396158],[0.         0.         0.11970712],[0.         0.         0.13537631],[0.         0.         0.15080784],[0.         0.         0.16744561]
canadaojp_2016_01_01_075959.jpg,[0.        0.        0.0732875],[0.         0.         0.08803742],[0.         0.         0.10633987],[0.         0.         0.12340179],[0.         0.         0.13953694],[0.         0.         0.15392157],[0.        0.        0.1718398],[0.         0.         0.19323213]
canadaojp_2016_01_01_082959.jpg,[0.         0.         0.22701961],[0.         0.         0.29384852],[0.        0.        0.3496852],[0.         0.         0.39977415],[0.         0.         0.45953654],[0.        0.        0.5321662],[0.         0.         0.61761266],[0.         0.         0.74733894]
canadaojp_2016_01_01_085959.jpg,[0.03363914 0.45798319 0.15934959],[0.03889873 0.20493738 0.23482523],[0.04694264 0.06750685 0.29331405],[0.05193798 0.02500727 0.36647485],[0.05818207 0.17378228 0.50913165],[0.06128049 0.19414028 0.64955786],[0.06146649 0.21659833 0.792493  ],[0.09778681 0.1045622  0.95442867]
canadaojp_2016_01_01_092959.jpg,[0.08264245 0.46682639 0.1467478 ],[0.1757637  0.10956881 0.22410855],[0.31888745 0.04986453 0.31336163],[0.19883966 0.04417418 0.39791406],[0.57690187 0.2659824  0.56904464],[0.09050095 0.18747231 0.57484085],[0.08575198 0.24203996 0.73477459],[0.16468647 0.05306852 0.88851541]
